time,X,Y,Z
2021-09-15 06:43:30,11725392.518635914,16548639.279070279,17066284.364046853
2021-09-15 06:44:00,11719021.736512193,16614251.91998445,17007852.903634623
2021-09-15 06:44:30,11712767.923908055,16679651.678918783,16949093.85035176
2021-09-15 06:45:00,11706630.253947979,16744837.123623367,16890008.360774063
2021-09-15 06:45:30,11700607.891829083,16809806.828809597,16830597.59762531
2021-09-15 06:46:00,11694699.994863894,16874559.376204334,16770862.729752539
2021-09-15 06:46:30,11688905.7125235,16939093.35460377,16710804.932101289
2021-09-15 06:47:00,11683224.186481029,17003407.359926987,16650425.385690754
2021-09-15 06:47:30,11677654.550655462,17067499.995269164,16589725.277588757
2021-09-15 06:48:00,11672195.931255836,17131369.870954584,16528705.80088666
2021-09-15 06:48:30,11666847.446825692,17195015.604589142,16467368.154674187
2021-09-15 06:49:00,11661608.208288006,17258435.821112704,16405713.5440141
2021-09-15 06:49:30,11656477.31899027,17321629.15285105,16343743.179916814
2021-09-15 06:50:00,11651453.874750074,17384594.23956752,16281458.27931484
2021-09-15 06:50:30,11646536.963900926,17447329.728514332,16218860.065037226
2021-09-15 06:51:00,11641725.667338386,17509834.274483606,16155949.765783777
2021-09-15 06:51:30,11637019.058566637,17572106.53985795,16092728.61609931
2021-09-15 06:52:00,11632416.203745235,17634145.194660857,16029197.85634766
2021-09-15 06:52:30,11627916.161736276,17695948.916606706,15965358.732685704
2021-09-15 06:53:00,11623517.984151844,17757516.391150355,15901212.497037211
2021-09-15 06:53:30,11619220.715401815,17818846.31153654,15836760.407066645
2021-09-15 06:54:00,11615023.392741915,17879937.378848795,15772003.726152843
2021-09-15 06:54:30,11610925.046322146,17940788.30205816,15706943.723362574
2021-09-15 06:55:00,11606924.69923548,18001397.79807141,15641581.673424056
2021-09-15 06:55:30,11603021.367566912,18061764.59177905,15575918.856700337
2021-09-15 06:56:00,11599214.060442748,18121887.4161029,15509956.559162568
2021-09-15 06:56:30,11595501.78008026,18181765.01204337,15443696.072363222
2021-09-15 06:57:00,11591883.521837609,18241396.128726345,15377138.693409206
2021-09-15 06:57:30,11588358.274264086,18300779.523449738,15310285.724934852
2021-09-15 06:58:00,11584925.01915061,18359913.961729694,15243138.47507483
2021-09-15 06:58:30,11581582.731580596,18418798.21734641,15175698.257437013
2021-09-15 06:59:00,11578330.379981,18477431.072389655,15107966.391075158
2021-09-15 06:59:30,11575166.92617378,18535811.31730384,15039944.200461589
2021-09-15 07:00:00,11572091.325427547,18593937.7509328,14971633.015459726
2021-09-15 07:00:30,11569102.526509559,18651809.180564187,14903034.171296567
2021-09-15 07:01:00,11566199.47173793,18709424.421973523,14834149.008535018
2021-09-15 07:01:30,11563381.097034238,18766782.29946778,14764978.873046258
2021-09-15 07:02:00,11560646.33197625,18823881.64592876,14695525.115981853
2021-09-15 07:02:30,11557994.09985105,18880721.302855976,14625789.093745902
2021-09-15 07:03:00,11555423.317708412,18937300.120409187,14555772.167967089
2021-09-15 07:03:30,11552932.896414371,18993616.95745059,14485475.705470568
2021-09-15 07:04:00,11550521.740705168,19049670.68158662,14414901.078249851
2021-09-15 07:04:30,11548188.749241352,19105460.169209365,14344049.663438573
2021-09-15 07:05:00,11545932.814662253,19160984.305537596,14272922.84328217
2021-09-15 07:05:30,11543752.823640633,19216241.984657437,14201522.00510949
2021-09-15 07:06:00,11541647.656937614,19271232.109562628,14129848.541304324
2021-09-15 07:06:30,11539616.189457862,19325953.592194464,14057903.8492768
2021-09-15 07:07:00,11537657.290305082,19380405.35348123,13985689.33143483
2021-09-15 07:07:30,11535769.82283762,19434586.323377408,13913206.39515528
2021-09-15 07:08:00,11533952.644724479,19488495.44090233,13840456.452755265
2021-09-15 07:08:30,11532204.608001444,19542131.65417859,13767440.921463197
2021-09-15 07:09:00,11530524.559127549,19595493.920469932,13694161.223389892
2021-09-15 07:09:30,11528911.3390417,19648581.20621886,13620618.785499485
2021-09-15 07:10:00,11527363.783219606,19701392.4870838,13546815.03958034
2021-09-15 07:10:30,11525880.721730873,19753926.747975823,13472751.422215862
2021-09-15 07:11:00,11524460.979296414,19806182.98309509,13398429.374755237
2021-09-15 07:11:30,11523103.375345994,19858160.195966758,13323850.343284093
2021-09-15 07:12:00,11521806.724076085,19909857.399476584,13249015.778595086
2021-09-15 07:12:30,11520569.834507879,19961273.615906134,13173927.13615841
2021-09-15 07:13:00,11519391.510545561,20012407.87696747,13098585.876092276
2021-09-15 07:13:30,11518270.551034784,20063259.223837633,13022993.463133208
2021-09-15 07:14:00,11517205.749821387,20113826.70719247,12947151.366606452
2021-09-15 07:14:30,11516195.895810246,20164109.38724033,12871061.060396092
2021-09-15 07:15:00,11515239.773024457,20214106.333755106,12794724.022915304
2021-09-15 07:15:30,11514336.16066461,20263816.626109038,12718141.737076385
2021-09-15 07:16:00,11513483.833168356,20313239.353305,12641315.690260826
2021-09-15 07:16:30,11512681.560270095,20362373.614008486,12564247.374289198
2021-09-15 07:17:00,11511928.107060954,20411218.516579043,12486938.285391126
2021-09-15 07:17:30,11511222.234048868,20459773.179101404,12409389.924175037
2021-09-15 07:18:00,11510562.697218936,20508036.72941618,12331603.795597969
2021-09-15 07:18:30,11509948.24809391,20556008.305150107,12253581.408935232
2021-09-15 07:19:00,11509377.633794896,20603687.053745892,12175324.277750028
2021-09-15 07:19:30,11508849.59710226,20651072.132491637,12096833.919863066
2021-09-15 07:20:00,11508362.876516655,20698162.7085499,12018111.857321985
2021-09-15 07:20:30,11507916.206320308,20744957.958986215,11939159.616370862
2021-09-15 07:21:00,11507508.31663843,20791457.07079732,11859978.72741955
2021-09-15 07:21:30,11507137.93350083,20837659.240938857,11780570.725013036
2021-09-15 07:22:00,11506803.778903617,20883563.6763528,11700937.147800587
2021-09-15 07:22:30,11506504.570871256,20929169.593994193,11621079.538505126
2021-09-15 07:23:00,11506239.023518568,20974476.22085779,11540999.443892185
2021-09-15 07:23:30,11506005.847113084,21019482.79400402,11460698.414739126
2021-09-15 07:24:00,11505803.74813739,21064188.560584605,11380178.005804084
2021-09-15 07:24:30,11505631.429351795,21108592.77786783,11299439.775794955
2021-09-15 07:25:00,11505487.589857016,21152694.71326327,11218485.287338292
2021-09-15 07:25:30,11505370.925157126,21196493.64434609,11137316.106948216
2021-09-15 07:26:00,11505280.127222538,21239988.85888105,11055933.804995118
2021-09-15 07:26:30,11505213.884553235,21283179.654845912,10974339.955674488
2021-09-15 07:27:00,11505170.882242123,21326065.34045452,10892536.136975586
2021-09-15 07:27:30,11505149.80203844,21368645.234179422,10810523.930650035
2021-09-15 07:28:00,11505149.32241144,21410918.66477402,10728304.922180481
2021-09-15 07:28:30,11505168.11861412,21452884.971294362,10645880.70074909
2021-09-15 07:29:00,11505204.86274708,21494543.503120452,10563252.859206017
2021-09-15 07:29:30,11505258.223822566,21535893.6199771,10480422.9940379
2021-09-15 07:30:00,11505326.867828574,21576934.691954404,10397392.705336163
2021-09-15 07:30:30,11505409.457793146,21617666.099527754,10314163.596765423
2021-09-15 07:31:00,11505504.653848749,21658087.23357736,10230737.275531761
2021-09-15 07:31:30,11505611.113296755,21698197.495407447,10147115.35235096
2021-09-15 07:32:00,11505727.490672074,21737996.296764914,10063299.441416694
2021-09-15 07:32:30,11505852.43780789,21777483.059857607,9979291.160368688
2021-09-15 07:33:00,11505984.603900492,21816657.217372127,9895092.130260823
2021-09-15 07:33:30,11506122.635574197,21855518.212491207,9810703.975529194
2021-09-15 07:34:00,11506265.176946461,21894065.498910658,9726128.323960127
2021-09-15 07:34:30,11506410.869692972,21932298.54085587,9641366.806658154
2021-09-15 07:35:00,11506558.353112925,21970216.81309782,9556421.058013927
2021-09-15 07:35:30,11506706.26419437,22007819.80096877,9471292.715672161
2021-09-15 07:36:00,11506853.237679634,22045107.000377364,9385983.420499397
2021-09-15 07:36:30,11506997.90613088,22082077.917823374,9300494.816551898
2021-09-15 07:37:00,11507138.899995679,22118732.07041201,9214828.551043335
2021-09-15 07:37:30,11507274.847672738,22155068.98586772,9128986.274312591
2021-09-15 07:38:00,11507404.375577666,22191088.202547643,9042969.639791388
2021-09-15 07:38:30,11507526.108208856,22226789.269454464,8956780.303971991
2021-09-15 07:39:00,11507638.66821336,22262171.746249057,8870419.926374761
2021-09-15 07:39:30,11507740.676452972,22297235.203262433,8783890.169515805
2021-09-15 07:40:00,11507830.752070233,22331979.22150741,8697192.698874462
2021-09-15 07:40:30,11507907.51255462,22366403.392689783,8610329.18286083
2021-09-15 07:41:00,11507969.573808732,22400507.319219008,8523301.292783275
2021-09-15 07:41:30,11508015.55021454,22434290.614218567,8436110.70281578
2021-09-15 07:42:00,11508044.054699738,22467752.901535735,8348759.089965431
2021-09-15 07:42:30,11508053.698804136,22500893.815750953,8261248.134039786
2021-09-15 07:43:00,11508043.092746012,22533713.002186853,8173579.517614144
2021-09-15 07:43:30,11508010.845488694,22566210.116916668,8085754.925998948
2021-09-15 07:44:00,11507955.56480702,22598384.826772306,7997776.047206992
2021-09-15 07:44:30,11507875.85735394,22630236.80935198,7909644.571920719
2021-09-15 07:45:00,11507770.328727093,22661765.753027346,7821362.19345939
2021-09-15 07:45:30,11507637.583535494,22692971.356950168,7732930.60774633
2021-09-15 07:46:00,11507476.22546621,22723853.331058647,7644351.513276059
